job_id,job_title,company,industry,country,region,experience_level,remote_type,salary_usd,ai_skills_required,num_ai_skills,applicants,source_platform,posting_date
JOB01632,Data Scientist,AtlasIntelligence,Fintech,Singapore,Southeast Asia,Mid,Hybrid,103000,"LLMs, Power BI, Prompt Engineering",3,33.0,LinkedIn,2025-03-22
JOB01633,Prompt Engineer,VantageData,E-commerce,United Kingdom,Europe,Mid,Remote,84500,"AWS, Docker, MLOps, Prompt Engineering, Python, SQL",6,50.0,LinkedIn,2025-04-29
JOB01634,MLOps Engineer,LumenIntelligence,Fintech,United States,North America,Senior,Remote,200500,"A/B Testing, Generative AI, LLMs, scikit-learn",4,28.0,Indeed,2025-12-03
JOB01635,AI Product Analyst,CortexSolutions,Fintech,United Kingdom,Europe,Entry,Hybrid,51500,"Excel, Generative AI, PyTorch, Python, R",5,59.0,Indeed,2025-11-26
JOB01636,AI Product Analyst,DeltaSolutions,Cybersecurity,United Kingdom,Europe,Senior,Remote,102500,"Excel, LLMs, NLP",3,23.0,Glassdoor,2025-12-21
JOB01637,AI Product Analyst,VantageTechnologies,Telecom,France,Europe,Lead,Remote,180500,"A/B Testing, AWS, Prompt Engineering",3,9.0,LinkedIn,2025-06-09
JOB01638,AI Ethics Analyst,ArcSolutions,Education,United States,North America,Entry,Hybrid,69000,"MLOps, Power BI, PyTorch, Tableau",4,56.0,Indeed,2025-03-22
JOB01639,Machine Learning Engineer,HelixData,Government,India,South Asia,Entry,Hybrid,27000,"Prompt Engineering, Python, SQL, Tableau, scikit-learn",5,72.0,Glassdoor,2025-06-16
JOB01640,AI Ethics Analyst,ArcSystems,Cybersecurity,Brazil,South America,Mid,Hybrid,52500,"Generative AI, R, SQL, Statistics, Tableau",5,42.0,AngelList,2025-07-19
JOB01641,AI Research Engineer,DeltaData,Media & Entertainment,United States,North America,Senior,Hybrid,225500,"Computer Vision, Data Visualization, Statistics, Tableau",4,14.0,Indeed,2025-05-08
JOB01642,Generative AI Developer,DeltaSolutions,Manufacturing,France,Europe,Lead,Remote,251000,"AWS, MLOps, NLP, Prompt Engineering, Statistics, scikit-learn",6,12.0,AngelList,2025-10-18
JOB01643,NLP Engineer,VertexAnalytics,Cybersecurity,United States,North America,Lead,Hybrid,196000,"AWS, Azure ML, NLP, Power BI, Prompt Engineering, PyTorch",6,9.0,CompanyWebsite,2025-11-29
JOB01644,Prompt Engineer,PulseAnalytics,Government,United States,North America,Mid,Hybrid,97500,"R, TensorFlow, scikit-learn",3,41.0,Indeed,2025-05-10
JOB01645,AI Research Engineer,NovaData,E-commerce,United States,North America,Entry,On-site,115500,"Azure ML, Excel, MLOps, Python, TensorFlow",5,35.0,Indeed,2025-10-21
JOB01646,NLP Engineer,DeltaIntelligence,E-commerce,United States,North America,Entry,Remote,97000,"AWS, Data Visualization, Excel, Prompt Engineering, SQL, scikit-learn",6,71.0,CompanyWebsite,2025-12-15
JOB01647,Applied Scientist,VertexWorks,Consulting,Australia,Oceania,Mid,Hybrid,153500,"A/B Testing, Computer Vision, Excel, LLMs, Tableau",5,37.0,LinkedIn,2025-12-12
JOB01648,Machine Learning Engineer,PulseLabs,Healthcare,Singapore,Southeast Asia,Mid,Remote,99000,"Docker, ETL, PyTorch, Tableau, TensorFlow",5,62.0,LinkedIn,2025-06-27
JOB01649,Prompt Engineer,LumenAnalytics,Healthcare,India,South Asia,Senior,On-site,42000,"Data Visualization, ETL, MLOps, Python, Tableau, TensorFlow",6,14.0,Indeed,2025-03-11
JOB01650,Data Scientist,QuantumSystems,Telecom,UAE,Middle East,Mid,Hybrid,88500,"Azure ML, Docker, Generative AI, R, Statistics",5,34.0,Indeed,2025-05-09
JOB01651,AI Data Analyst,NimbusWorks,Education,UAE,Middle East,Mid,On-site,52500,"Computer Vision, Docker, ETL, LLMs, SQL",5,23.0,LinkedIn,2025-01-03
JOB01652,AI Research Engineer,VantageIntelligence,Fintech,Pakistan,South Asia,Mid,On-site,50000,"AWS, Data Visualization, Excel, LLMs, Power BI, Tableau",6,35.0,LinkedIn,2025-09-13
JOB01653,Business Intelligence Analyst (AI),CortexTechnologies,Education,Brazil,South America,Mid,On-site,40000,"AWS, Computer Vision, LLMs, PyTorch, SQL, Statistics",6,26.0,CompanyWebsite,2025-09-26
JOB01654,AI Product Analyst,CortexSolutions,E-commerce,Germany,Europe,Mid,On-site,83500,"Computer Vision, ETL, Power BI, Python, scikit-learn",5,27.0,LinkedIn,2025-06-29
JOB01655,Data Scientist,QuantumLabs,Government,United States,North America,Entry,On-site,91500,"A/B Testing, Data Visualization, SQL, Tableau, scikit-learn",5,39.0,CompanyWebsite,2025-01-28
JOB01656,AI Research Engineer,CortexAI,Government,Poland,Europe,Senior,Hybrid,189500,"Computer Vision, TensorFlow, scikit-learn",3,19.0,Indeed,2025-08-17
JOB01657,AI Research Engineer,NovaSolutions,Education,United Kingdom,Europe,Entry,On-site,89000,"Generative AI, LLMs, MLOps, R, scikit-learn",5,44.0,Indeed,2025-09-05
JOB01658,AI Product Analyst,LumenWorks,Media & Entertainment,Singapore,Southeast Asia,Senior,Hybrid,111500,"NLP, Python, Statistics, TensorFlow, scikit-learn",5,14.0,Glassdoor,2025-06-21
JOB01659,Applied Scientist,VertexSolutions,E-commerce,Germany,Europe,Entry,Remote,97000,"Data Visualization, Generative AI, Prompt Engineering, PyTorch, Statistics",5,74.0,Glassdoor,2025-02-06
JOB01660,AI Research Engineer,PrismIntelligence,Healthcare,Canada,North America,Mid,Remote,171500,"ETL, MLOps, SQL",3,57.0,Indeed,2025-09-14
JOB01661,Applied Scientist,ArcAI,Education,United States,North America,Mid,Hybrid,157500,"Docker, ETL, LLMs, NLP, PyTorch",5,32.0,CompanyWebsite,2025-10-12
JOB01662,AI Product Analyst,NimbusWorks,Education,Brazil,South America,Lead,On-site,75500,"Excel, PyTorch, TensorFlow",3,5.0,Indeed,2025-10-18
JOB01663,Data Engineer (AI Systems),VertexSystems,Fintech,Germany,Europe,Mid,Hybrid,124000,"AWS, Azure ML, ETL, R",4,27.0,LinkedIn,2025-09-22
JOB01664,Data Scientist,HelixLabs,Government,Australia,Oceania,Mid,On-site,129500,"AWS, Docker, Power BI, Prompt Engineering",4,31.0,Glassdoor,2025-11-18
JOB01665,AI Solutions Consultant,HelixTechnologies,Fintech,United States,North America,Mid,Remote,126000,"Computer Vision, ETL, Excel, PyTorch, Python, SQL",6,31.0,AngelList,2025-11-02
JOB01666,MLOps Engineer,VertexLabs,Media & Entertainment,France,Europe,Entry,On-site,63000,"Azure ML, Data Visualization, Generative AI, MLOps, PyTorch, Tableau",6,48.0,LinkedIn,2025-04-10
JOB01667,AI Data Analyst,QuantumSystems,Telecom,Germany,Europe,Entry,Remote,38000,"Computer Vision, Data Visualization, NLP",3,79.0,CompanyWebsite,2025-12-13
JOB01668,AI Product Analyst,VertexLabs,Media & Entertainment,India,South Asia,Entry,Hybrid,21000,"Azure ML, ETL, Generative AI, TensorFlow",4,60.0,Indeed,2025-10-08
JOB01669,AI Ethics Analyst,NovaSolutions,Fintech,India,South Asia,Senior,Remote,45000,"Statistics, TensorFlow, scikit-learn",3,36.0,LinkedIn,2025-02-16
JOB01670,Generative AI Developer,PulseSolutions,E-commerce,United Kingdom,Europe,Entry,Remote,74500,"Azure ML, NLP, Power BI, SQL, Statistics, Tableau",6,80.0,Indeed,2025-02-25
JOB01671,Applied Scientist,DeltaSystems,E-commerce,Netherlands,Europe,Mid,Hybrid,160500,"NLP, Power BI, SQL",3,41.0,Glassdoor,2025-07-02
JOB01672,Data Engineer (AI Systems),HelixGroup,Education,Canada,North America,Entry,Remote,106500,"A/B Testing, AWS, Python, Tableau",4,70.0,Glassdoor,2025-03-18
JOB01673,Applied Scientist,NimbusGroup,E-commerce,Australia,Oceania,Entry,On-site,125500,"A/B Testing, ETL, NLP, scikit-learn",4,49.0,LinkedIn,2025-07-28
JOB01674,Applied Scientist,VantageAI,Education,Germany,Europe,Entry,Remote,84000,"A/B Testing, MLOps, Power BI",3,63.0,AngelList,2025-03-19
JOB01675,Computer Vision Engineer,HelixData,Consulting,France,Europe,Entry,Hybrid,83500,"AWS, ETL, Prompt Engineering, Statistics, scikit-learn",5,52.0,LinkedIn,2025-07-09
JOB01676,Business Intelligence Analyst (AI),PrismSystems,Cybersecurity,United States,North America,Mid,On-site,95000,"Azure ML, Generative AI, Prompt Engineering, R, Tableau, TensorFlow",6,26.0,Glassdoor,2025-09-14
JOB01677,AI Data Analyst,HelixAnalytics,Healthcare,Canada,North America,Entry,Remote,45500,"AWS, Computer Vision, ETL, Statistics, scikit-learn",5,69.0,Glassdoor,2025-04-25
JOB01678,AI Solutions Consultant,QuantumIntelligence,Consulting,India,South Asia,Senior,On-site,56500,"Docker, Excel, TensorFlow",3,17.0,Glassdoor,2025-03-06
JOB01679,AI Solutions Consultant,PrismSolutions,Education,Poland,Europe,Entry,On-site,52500,"Azure ML, Data Visualization, ETL, PyTorch, SQL",5,39.0,Indeed,2025-10-05
JOB01680,AI Research Engineer,OrbitAI,Education,United States,North America,Mid,Remote,148500,"Azure ML, Data Visualization, Generative AI, R",4,38.0,Indeed,2025-05-08
JOB01681,Generative AI Developer,OrbitGroup,Manufacturing,United States,North America,Senior,On-site,267000,"Power BI, Python, TensorFlow",3,21.0,LinkedIn,2025-01-06
JOB01682,Prompt Engineer,ZenithIntelligence,Manufacturing,India,South Asia,Senior,Hybrid,51000,"A/B Testing, NLP, PyTorch, Python, SQL, TensorFlow",6,13.0,Indeed,2025-12-10
JOB01683,Data Engineer (AI Systems),VantageSystems,Telecom,India,South Asia,Mid,Hybrid,41000,"AWS, MLOps, Prompt Engineering, Python, Statistics, Tableau",6,43.0,LinkedIn,2025-09-15
JOB01684,Applied Scientist,NimbusSystems,Healthcare,India,South Asia,Entry,Hybrid,34000,"A/B Testing, AWS, Azure ML, NLP",4,63.0,CompanyWebsite,2025-02-20
JOB01685,Generative AI Developer,VantageData,Manufacturing,Poland,Europe,Mid,On-site,127000,"AWS, LLMs, Power BI, PyTorch",4,26.0,Indeed,2025-05-19
JOB01686,Data Scientist,PrismAnalytics,Cybersecurity,United States,North America,Mid,Hybrid,119000,"A/B Testing, LLMs, Prompt Engineering",3,,Indeed,2025-06-11
JOB01687,AI Ethics Analyst,DeltaData,Consulting,Pakistan,South Asia,Mid,Remote,26500,"Excel, Prompt Engineering, SQL, Statistics, Tableau, scikit-learn",6,62.0,LinkedIn,2025-01-22
JOB01688,AI Ethics Analyst,ZenithIntelligence,Telecom,United Kingdom,Europe,Senior,Hybrid,116000,"A/B Testing, Azure ML, Generative AI, Power BI, Python, Tableau",6,22.0,Glassdoor,2025-01-28
JOB01689,MLOps Engineer,HelixSystems,E-commerce,United States,North America,Entry,Remote,69000,"A/B Testing, AWS, Data Visualization, Power BI",4,81.0,Indeed,2025-03-02
JOB01690,AI Solutions Consultant,PulseTechnologies,Consulting,France,Europe,Entry,Remote,73000,"Data Visualization, Excel, Generative AI, Power BI, Python, scikit-learn",6,83.0,LinkedIn,2025-03-03
JOB01691,Data Engineer (AI Systems),HelixIntelligence,Healthcare,Australia,Oceania,Entry,Remote,78500,"AWS, Excel, LLMs, Prompt Engineering, scikit-learn",5,77.0,LinkedIn,2025-05-09
JOB01692,AI Data Analyst,DeltaData,Government,Poland,Europe,Senior,Hybrid,112500,"Azure ML, Excel, Generative AI, NLP, PyTorch, Tableau",6,23.0,LinkedIn,2025-03-13
JOB01693,AI Research Engineer,OrbitSystems,Telecom,United Kingdom,Europe,Senior,Hybrid,171500,"AWS, LLMs, NLP, Tableau, scikit-learn",5,19.0,Indeed,2025-12-30
JOB01694,NLP Engineer,NovaAI,Cybersecurity,France,Europe,Mid,Remote,96000,"A/B Testing, PyTorch, SQL, TensorFlow",4,56.0,LinkedIn,2025-10-22
JOB01695,Computer Vision Engineer,DeltaSystems,Telecom,France,Europe,Senior,Remote,164000,"Docker, Generative AI, MLOps, Power BI, Prompt Engineering",5,30.0,AngelList,2025-11-26
JOB01696,Computer Vision Engineer,ArcData,Consulting,India,South Asia,Mid,Hybrid,46500,"Data Visualization, Statistics, Tableau, scikit-learn",4,38.0,LinkedIn,2025-02-17
JOB01697,Data Scientist,DeltaSolutions,Healthcare,Canada,North America,Entry,Remote,94000,"A/B Testing, Docker, Excel, PyTorch, SQL",5,80.0,CompanyWebsite,2025-10-04
JOB01698,AI Research Engineer,NimbusAnalytics,Cybersecurity,United States,North America,Mid,Hybrid,195500,"Azure ML, Generative AI, LLMs, MLOps, NLP, Python",6,45.0,LinkedIn,2025-03-26
JOB01699,Applied Scientist,PrismTechnologies,Government,Singapore,Southeast Asia,Entry,Remote,75500,"AWS, Docker, PyTorch, Statistics",4,68.0,LinkedIn,2025-08-31
JOB01700,Machine Learning Engineer,PrismAnalytics,Fintech,UAE,Middle East,Senior,Hybrid,159500,"AWS, ETL, LLMs, Statistics, scikit-learn",5,18.0,LinkedIn,2025-12-23
JOB01701,Machine Learning Engineer,VantageSystems,Fintech,Poland,Europe,Mid,Remote,129000,"Generative AI, NLP, Prompt Engineering, PyTorch, SQL, TensorFlow",6,58.0,LinkedIn,2025-08-15
JOB01702,Applied Scientist,PulseAnalytics,Fintech,Netherlands,Europe,Mid,Hybrid,108500,"A/B Testing, Power BI, TensorFlow",3,47.0,Glassdoor,2025-12-15
JOB01703,Applied Scientist,AtlasTechnologies,Education,United States,North America,Senior,On-site,199500,"Computer Vision, Docker, Generative AI, R, Statistics",5,10.0,CompanyWebsite,2025-03-31
JOB01704,AI Data Analyst,LumenData,E-commerce,Pakistan,South Asia,Mid,Remote,26500,"Computer Vision, LLMs, Statistics",3,53.0,Glassdoor,2025-12-21
JOB01705,Data Engineer (AI Systems),NimbusData,Cybersecurity,United Kingdom,Europe,Senior,Hybrid,198000,"AWS, Azure ML, Excel, NLP, R, Statistics",6,12.0,LinkedIn,2025-06-08
JOB01706,AI Product Analyst,OrbitData,Manufacturing,Pakistan,South Asia,Senior,Remote,42000,"Azure ML, ETL, MLOps, Python, R, scikit-learn",6,18.0,Indeed,2025-01-19
JOB01707,Computer Vision Engineer,AtlasIntelligence,Manufacturing,India,South Asia,Entry,Remote,27500,"ETL, MLOps, PyTorch, R, Tableau",5,75.0,Glassdoor,2025-02-28
JOB01708,AI Research Engineer,NovaGroup,Government,Australia,Oceania,Entry,On-site,114000,"A/B Testing, AWS, Excel, MLOps, Statistics, scikit-learn",6,54.0,Glassdoor,2025-09-15
JOB01709,NLP Engineer,NimbusData,Telecom,UAE,Middle East,Senior,Remote,155500,"Azure ML, R, Tableau, scikit-learn",4,25.0,CompanyWebsite,2025-10-08
JOB01710,Data Scientist,PrismData,Government,Australia,Oceania,Mid,On-site,117000,"Generative AI, LLMs, NLP",3,25.0,LinkedIn,2025-12-28
JOB01711,NLP Engineer,DeltaAnalytics,Fintech,India,South Asia,Mid,Remote,50500,"Azure ML, Data Visualization, Generative AI, LLMs, scikit-learn",5,43.0,Indeed,2025-10-14
JOB01712,Business Intelligence Analyst (AI),QuantumGroup,Healthcare,United Kingdom,Europe,Lead,Hybrid,149500,"NLP, Prompt Engineering, SQL",3,,AngelList,2025-09-03
JOB01713,MLOps Engineer,PrismIntelligence,Education,India,South Asia,Mid,Hybrid,40500,"Computer Vision, Data Visualization, Generative AI, LLMs, MLOps, NLP",6,43.0,CompanyWebsite,2025-04-13
JOB01714,AI Product Analyst,AtlasLabs,Consulting,Germany,Europe,Mid,Remote,86500,"Computer Vision, Excel, Power BI, PyTorch, R",5,45.0,Indeed,2025-01-13
JOB01715,AI Ethics Analyst,LumenSolutions,E-commerce,Pakistan,South Asia,Senior,On-site,48000,"A/B Testing, Docker, MLOps, SQL",4,13.0,LinkedIn,2025-06-09
JOB01716,Data Engineer (AI Systems),QuantumGroup,Education,India,South Asia,Mid,Remote,36000,"Computer Vision, Generative AI, NLP, TensorFlow, scikit-learn",5,40.0,LinkedIn,2025-10-25
JOB01717,Generative AI Developer,HelixTechnologies,E-commerce,India,South Asia,Entry,On-site,32000,"Data Visualization, R, Statistics, TensorFlow",4,44.0,LinkedIn,2025-03-22
JOB01718,AI Research Engineer,NimbusAnalytics,Consulting,Australia,Oceania,Entry,Remote,96500,"Computer Vision, Power BI, PyTorch",3,54.0,LinkedIn,2025-02-22
JOB01719,Computer Vision Engineer,NovaData,Media & Entertainment,United States,North America,Entry,Hybrid,100500,"A/B Testing, Statistics, scikit-learn",3,62.0,Glassdoor,2025-12-22
JOB01720,AI Solutions Consultant,ArcSystems,Fintech,UAE,Middle East,Mid,On-site,92000,"Data Visualization, Docker, NLP, SQL",4,27.0,LinkedIn,2025-11-08
JOB01721,Machine Learning Engineer,NovaWorks,Healthcare,United Kingdom,Europe,Senior,On-site,192500,"AWS, Power BI, Prompt Engineering, SQL",4,15.0,LinkedIn,2025-05-05
JOB01722,AI Research Engineer,VantageAnalytics,E-commerce,Canada,North America,Entry,Remote,106500,"Excel, Prompt Engineering, R, TensorFlow, scikit-learn",5,85.0,LinkedIn,2025-03-30
JOB01723,MLOps Engineer,PulseSystems,Fintech,Pakistan,South Asia,Mid,On-site,46000,"ETL, Python, Statistics, TensorFlow",4,29.0,LinkedIn,2025-10-03
JOB01724,Prompt Engineer,PulseLabs,Government,United States,North America,Entry,Remote,63500,"Computer Vision, Power BI, SQL",3,72.0,LinkedIn,2025-01-04
JOB01725,Applied Scientist,VertexWorks,Media & Entertainment,Canada,North America,Entry,On-site,102000,"A/B Testing, Excel, Prompt Engineering, PyTorch, Statistics",5,44.0,LinkedIn,2025-01-26
JOB01726,AI Product Analyst,ZenithData,Fintech,Singapore,Southeast Asia,Entry,On-site,38000,"AWS, LLMs, NLP, Prompt Engineering, Statistics",5,47.0,LinkedIn,2025-02-11
JOB01727,AI Ethics Analyst,CortexAI,Consulting,UAE,Middle East,Entry,On-site,39500,"AWS, Azure ML, NLP, Python",4,50.0,Glassdoor,2025-03-18
JOB01728,Generative AI Developer,ZenithData,Media & Entertainment,Pakistan,South Asia,Lead,On-site,82500,"Generative AI, Power BI, Python, TensorFlow",4,5.0,AngelList,2025-03-22
JOB01729,Prompt Engineer,LumenTechnologies,Healthcare,UAE,Middle East,Mid,On-site,83000,"Computer Vision, ETL, Prompt Engineering",3,28.0,Glassdoor,2025-11-09
JOB01730,Machine Learning Engineer,ArcAI,Healthcare,France,Europe,Mid,Hybrid,122000,"Azure ML, Generative AI, MLOps, NLP, Statistics",5,42.0,LinkedIn,2025-04-05
JOB01731,AI Product Analyst,CortexAnalytics,Telecom,United Kingdom,Europe,Senior,Remote,110500,"Data Visualization, NLP, Prompt Engineering, R, Tableau, scikit-learn",6,21.0,Glassdoor,2025-04-29
JOB01732,AI Solutions Consultant,VantageGroup,Consulting,Pakistan,South Asia,Mid,Remote,30500,"Computer Vision, MLOps, NLP, TensorFlow",4,57.0,LinkedIn,2025-12-09
JOB01733,AI Ethics Analyst,VantageWorks,Telecom,United Kingdom,Europe,Mid,On-site,94000,"AWS, Azure ML, Data Visualization, scikit-learn",4,24.0,LinkedIn,2025-10-05
JOB01734,AI Solutions Consultant,HelixData,Media & Entertainment,United States,North America,Entry,Remote,60000,"AWS, Azure ML, ETL, NLP, R, Statistics",6,71.0,AngelList,2025-08-05
JOB01735,Business Intelligence Analyst (AI),NimbusAI,Government,India,South Asia,Entry,Remote,19500,"A/B Testing, Azure ML, Computer Vision",3,62.0,Indeed,2025-03-12
JOB01736,Applied Scientist,VertexSolutions,Government,France,Europe,Mid,Hybrid,163000,"Azure ML, Power BI, SQL",3,50.0,LinkedIn,2025-04-13
JOB01737,Data Engineer (AI Systems),NovaSolutions,Fintech,Canada,North America,Mid,Hybrid,113000,"A/B Testing, Data Visualization, Generative AI, Python, SQL",5,36.0,Glassdoor,2025-10-02
JOB01738,AI Ethics Analyst,PrismGroup,Fintech,Canada,North America,Senior,Remote,129500,"A/B Testing, AWS, Data Visualization, R, SQL, TensorFlow",6,22.0,LinkedIn,2025-10-25
JOB01739,AI Product Analyst,DeltaLabs,Media & Entertainment,United States,North America,Entry,On-site,66000,"A/B Testing, Azure ML, ETL, Python, R",5,44.0,Glassdoor,2025-11-14
JOB01740,Applied Scientist,HelixSolutions,E-commerce,India,South Asia,Mid,On-site,37000,"A/B Testing, Excel, SQL, Statistics",4,24.0,LinkedIn,2025-07-15
JOB01741,AI Research Engineer,VantageAI,Manufacturing,France,Europe,Entry,Remote,93500,"Computer Vision, Docker, LLMs, NLP, Python, Tableau",6,75.0,Indeed,2025-05-17
JOB01742,Applied Scientist,ArcSolutions,E-commerce,Canada,North America,Entry,Remote,93000,"Data Visualization, MLOps, NLP, Python, R",5,82.0,CompanyWebsite,2025-08-31
JOB01743,Prompt Engineer,HelixGroup,Telecom,United Kingdom,Europe,Mid,Hybrid,110000,"AWS, ETL, Tableau, TensorFlow, scikit-learn",5,29.0,CompanyWebsite,2025-05-11
JOB01744,AI Ethics Analyst,NovaSolutions,Cybersecurity,India,South Asia,Mid,Remote,29500,"ETL, LLMs, MLOps, Power BI, scikit-learn",5,46.0,LinkedIn,2025-06-06
JOB01745,AI Solutions Consultant,QuantumIntelligence,Consulting,Germany,Europe,Mid,On-site,98000,"Computer Vision, Docker, NLP, TensorFlow",4,30.0,LinkedIn,2025-08-17
JOB01746,AI Ethics Analyst,OrbitGroup,E-commerce,Germany,Europe,Entry,On-site,46000,"Computer Vision, Data Visualization, LLMs, Power BI, PyTorch, Tableau",6,50.0,LinkedIn,2025-12-03
JOB01747,Machine Learning Engineer,NimbusTechnologies,Education,Singapore,Southeast Asia,Entry,Hybrid,51000,"Excel, LLMs, NLP, Prompt Engineering, R",5,67.0,Indeed,2025-11-15
JOB01748,Data Engineer (AI Systems),HelixData,Education,Pakistan,South Asia,Entry,Remote,28000,"Computer Vision, Data Visualization, Prompt Engineering, SQL, Statistics",5,65.0,LinkedIn,2025-05-30
JOB01749,Business Intelligence Analyst (AI),ZenithSystems,Healthcare,United States,North America,Mid,Hybrid,100000,"Computer Vision, Data Visualization, NLP, R, Tableau",5,35.0,CompanyWebsite,2025-09-11
JOB01750,Prompt Engineer,DeltaAI,Healthcare,United Kingdom,Europe,Entry,Hybrid,66500,"Data Visualization, MLOps, R",3,64.0,LinkedIn,2025-04-26
JOB01751,Computer Vision Engineer,NimbusWorks,Healthcare,United Kingdom,Europe,Senior,On-site,154000,"Azure ML, LLMs, Python, R, Tableau, TensorFlow",6,11.0,LinkedIn,2025-04-10
JOB01752,Machine Learning Engineer,VantageTechnologies,Fintech,Ireland,Europe,Lead,Hybrid,242500,"Docker, Excel, MLOps, NLP, Prompt Engineering, TensorFlow",6,10.0,CompanyWebsite,2025-07-02
JOB01753,Business Intelligence Analyst (AI),DeltaAnalytics,Healthcare,Canada,North America,Lead,Remote,181500,"AWS, Excel, Statistics, Tableau",4,16.0,Glassdoor,2025-11-25
JOB01754,Generative AI Developer,CortexSolutions,Cybersecurity,Australia,Oceania,Mid,Hybrid,168500,"AWS, Computer Vision, Docker, Tableau",4,37.0,LinkedIn,2025-01-02
JOB01755,AI Research Engineer,AtlasSolutions,Manufacturing,United States,North America,Entry,Remote,117500,"Generative AI, MLOps, NLP, PyTorch, R, Tableau",6,97.0,Indeed,2025-09-17
JOB01756,NLP Engineer,PrismSystems,Manufacturing,India,South Asia,Lead,Hybrid,80000,"Docker, Excel, Generative AI, LLMs, Prompt Engineering",5,7.0,LinkedIn,2025-09-25
JOB01757,Business Intelligence Analyst (AI),PrismAI,Manufacturing,United Kingdom,Europe,Mid,Remote,72000,"AWS, Data Visualization, Excel, PyTorch, Statistics, TensorFlow",6,46.0,LinkedIn,2025-03-04
JOB01758,NLP Engineer,NimbusIntelligence,Fintech,Germany,Europe,Entry,Remote,94000,"AWS, Docker, NLP, Tableau, scikit-learn",5,78.0,Indeed,2025-04-18
JOB01759,AI Product Analyst,OrbitAnalytics,Consulting,United Kingdom,Europe,Senior,Hybrid,128000,"Excel, Generative AI, Prompt Engineering, Python, SQL",5,16.0,CompanyWebsite,2025-09-29
JOB01760,Computer Vision Engineer,VertexTechnologies,Consulting,United States,North America,Mid,Remote,161000,"A/B Testing, AWS, Power BI, Tableau",4,44.0,Glassdoor,2025-10-17
JOB01761,AI Ethics Analyst,OrbitLabs,Consulting,United Kingdom,Europe,Lead,Hybrid,153500,"Power BI, Prompt Engineering, scikit-learn",3,11.0,Glassdoor,2025-12-27
JOB01762,Machine Learning Engineer,PrismSolutions,E-commerce,Netherlands,Europe,Entry,Hybrid,70500,"A/B Testing, MLOps, Python",3,56.0,LinkedIn,2025-03-25
JOB01763,Business Intelligence Analyst (AI),HelixAnalytics,Manufacturing,France,Europe,Lead,Remote,149500,"ETL, LLMs, Power BI, R",4,20.0,LinkedIn,2025-12-02
JOB01764,Generative AI Developer,HelixLabs,Media & Entertainment,India,South Asia,Mid,Hybrid,52500,"Azure ML, Computer Vision, Data Visualization, NLP, Power BI, Tableau",6,31.0,Glassdoor,2025-07-07
JOB01765,AI Solutions Consultant,DeltaData,E-commerce,United States,North America,Mid,Remote,118500,"Azure ML, Computer Vision, Data Visualization, Excel",4,46.0,LinkedIn,2025-02-15
JOB01766,AI Research Engineer,VantageWorks,Telecom,India,South Asia,Mid,On-site,59500,"AWS, Azure ML, Data Visualization",3,30.0,Indeed,2025-06-05
JOB01767,Applied Scientist,VantageSystems,Government,United States,North America,Senior,Hybrid,216500,"Computer Vision, Docker, Prompt Engineering, PyTorch",4,12.0,Indeed,2025-08-29
JOB01768,Data Scientist,DeltaTechnologies,Cybersecurity,Pakistan,South Asia,Entry,On-site,22000,"Prompt Engineering, Statistics, TensorFlow",3,64.0,LinkedIn,2025-07-19
JOB01769,Prompt Engineer,CortexSolutions,E-commerce,France,Europe,Mid,Hybrid,85000,"Excel, MLOps, Prompt Engineering, PyTorch, TensorFlow",5,32.0,Indeed,2025-09-23
JOB01770,Computer Vision Engineer,VantageGroup,Healthcare,United States,North America,Entry,Hybrid,87500,"Docker, Generative AI, Python, R, Statistics, scikit-learn",6,58.0,LinkedIn,2025-06-22
JOB01771,Generative AI Developer,DeltaSolutions,Consulting,France,Europe,Senior,Remote,147000,"A/B Testing, Computer Vision, Docker, ETL, PyTorch, Tableau",6,18.0,Indeed,2025-07-20
JOB01772,AI Data Analyst,PulseLabs,Telecom,India,South Asia,Senior,Remote,40000,"Data Visualization, Excel, Power BI",3,21.0,Indeed,2025-06-01
JOB01773,Prompt Engineer,VertexGroup,Consulting,India,South Asia,Senior,Hybrid,47500,"LLMs, Python, Statistics, TensorFlow",4,21.0,LinkedIn,2025-01-04
JOB01774,Prompt Engineer,DeltaAnalytics,Education,Germany,Europe,Senior,Remote,133000,"LLMs, Prompt Engineering, scikit-learn",3,21.0,LinkedIn,2025-10-13
JOB01775,Applied Scientist,CortexData,Cybersecurity,United Kingdom,Europe,Mid,Remote,153000,"Azure ML, Computer Vision, Docker, R, SQL, Statistics",6,63.0,Glassdoor,2025-06-07
JOB01776,Computer Vision Engineer,NovaAI,Telecom,India,South Asia,Mid,Hybrid,43500,"Computer Vision, Docker, Excel, SQL, scikit-learn",5,32.0,CompanyWebsite,2025-06-12
JOB01777,AI Data Analyst,CortexLabs,Healthcare,United Kingdom,Europe,Entry,On-site,34500,"AWS, Excel, MLOps, Power BI, scikit-learn",5,40.0,LinkedIn,2025-07-15
JOB01778,AI Product Analyst,AtlasTechnologies,Telecom,United Kingdom,Europe,Mid,Hybrid,81500,"MLOps, Python, scikit-learn",3,43.0,LinkedIn,2025-11-26
JOB01779,Machine Learning Engineer,ArcGroup,Government,Pakistan,South Asia,Lead,Hybrid,93500,"AWS, Data Visualization, Docker, ETL, MLOps, R",6,21.0,LinkedIn,2025-05-11
